,Project_code,Unsuitable,Suitable,Bridge_classification,Crossing,Days_per_year_river_is_flooded,River_crossing_injuries_in_last_3_years,Cell_service_quality,4WD_Accessibility,Bridge_Type,Proposed_Bridge_Location(GPS)(Latitude),Proposed_Bridge_Location(GPS)(Longitude),Height_differential_between_banks,Estimated_span(m)
1173,1014239,0.6652533493058214,0.3347466506941786,Standard,timber,90.0,0.0,unknown,unknown,Other,-1.985294,30.056113,10.0,15.0
1174,1014241,0.39650450729246606,0.603495492707534,Outside of current engineering scope,none,125.0,0.0,unknown,unknown,Other,-1.903719,30.104828,10.0,44.0
1175,1014242,0.8336245152513877,0.1663754847486122,Standard,timber,0.0,0.0,Good,Year Round,Other,-1.96302,30.05622,10.0,22.0
1178,1014245,0.999815438749566,0.0001845612504340886,Standard,timber,21.0,0.0,Nonexistent,Seasonally,Suspended,-1.35292,30.144,1.6,45.0
1179,1014246,0.9998176435798017,0.0001823564201982681,Standard,timber,14.0,3.0,Fair,Year Round,Suspension,-1.44263,30.15516,0.2,35.0
1185,1014253,0.9998184837573405,0.00018151624265949772,Standard,timber,30.0,0.0,Fair,Never,Suspension,-1.42836,30.1828,0.6,30.0
1186,1014254,0.8336379638302613,0.16636203616973863,Standard,timber,0.0,0.0,Good,Year Round,Other,-1.966149,30.05606,10.0,28.0
1188,1014256,0.8335316562978718,0.16646834370212812,Standard,timber,0.0,0.0,Good,Year Round,Suspended,-1.95435,30.054,10.0,30.0
1189,1014257,0.8335316562978718,0.1664683437021281,Standard,timber,0.0,0.0,Good,Year Round,Other,-1.95322,30.0552,10.0,15.0
1190,1014258,0.6292741161365772,0.3707258838634228,Requires additional engineering,timber,0.0,0.0,Good,Never,Other,-1.94934,30.05571,10.0,44.0
1191,1014259,0.8334533373376743,0.16654666266232568,Standard,timber,0.0,0.0,Good,Never,Other,-1.94354,30.05083,10.0,27.0
1193,1014261,0.8335316562978718,0.1664683437021281,Standard,timber,0.0,0.0,Good,Year Round,Other,-1.9517,30.05254,10.0,30.0
1194,1014262,0.8335316562978718,0.1664683437021281,Standard,timber,0.0,0.0,Good,Year Round,Other,-1.95291,30.0532,10.0,30.0
1195,1014263,0.5266695237837721,0.473330476216228,Standard,timber,0.0,0.0,Good,Never,Other,-1.94544,30.05341,10.0,44.0
1196,1014264,0.9889514616654077,0.011048538334592206,Standard,boat,90.0,0.0,Good,Year Round,Suspension,-2.05434,30.04781,10.0,75.0
1197,1014265,0.9892818736976745,0.010718126302325456,Standard,boat,120.0,0.0,Good,Year Round,Suspension,-2.0638,30.0279,10.0,80.0
1198,1014266,0.9213714237947352,0.07862857620526471,Outside of current engineering scope,boat,90.0,0.0,Good,Year Round,Other,-2.072995,30.016687,10.0,44.0
1199,1014267,0.9144787293154397,0.08552127068456032,Standard,boat,90.0,0.0,Good,Year Round,Suspension,-2.04925,29.98573,10.0,78.0
1200,1014268,0.9996809588652944,0.0003190411347056427,Requires additional engineering,boat,120.0,0.0,Fair,Year Round,Suspension,-2.01861,30.0085,10.0,120.0
1201,1014270,0.33456764955725926,0.6654323504427407,Standard,none,190.0,3.0,Good,Never,Suspended,-1.91659,30.01887,10.0,33.0
1202,1014271,0.833797336709641,0.1662026632903591,Standard,timber,0.0,0.0,Good,Never,Suspension,-1.982414,30.056395,10.0,30.0
1203,1014272,0.436717457527983,0.5632825424720169,Standard,timber,120.0,0.0,Good,Year Round,Suspension,-1.94731,30.025352,10.0,32.0
1204,1014273,0.21158646227305664,0.7884135377269434,Standard,timber,0.0,0.0,Good,Year Round,Suspension,-1.88659,30.09792,10.0,42.0
1205,1014274,0.09621360279412641,0.9037863972058736,Standard,none,36.0,0.0,Good,Seasonally,Suspension,-2.06966,29.84335,10.0,56.0
1206,1014275,0.40695275942814574,0.5930472405718543,Standard,none,36.0,1.0,Good,Never,Suspension,-2.05318,29.86879,10.0,49.0
1207,1014276,0.06036128061046792,0.9396387193895321,Standard,none,36.0,0.0,Good,Never,Suspended,-2.03922,29.84801,10.0,88.0
1208,1014277,0.06036128061046792,0.9396387193895321,Standard,timber,53.0,0.0,Good,Year Round,Suspension,-2.03693,29.83341,10.0,70.0
1209,1014278,0.01085106790297076,0.9891489320970293,Standard,none,12.0,0.0,Good,Never,Suspended,-2.02057,29.80686,10.0,50.0
1210,1014279,0.05387091835531603,0.946129081644684,Standard,timber,36.0,0.0,Good,Never,Suspension,-2.05153,29.83695,10.0,97.0
1211,1014280,0.09840514345117701,0.901594856548823,Standard,none,45.0,0.0,Good,Never,Suspension,-2.0264,29.85626,10.0,74.0
1212,1014281,0.8722663035689096,0.12773369643109042,Standard,none,46.0,0.0,Good,Never,Suspension,-2.08084,29.91191,10.0,41.0
1213,1014282,0.8615482314231843,0.1384517685768157,Standard,none,36.0,0.0,Good,Year Round,Suspension,-2.09794,29.93278,10.0,58.0
1214,1014284,0.0105545418487366,0.9894454581512634,Standard,timber,365.0,3.0,Good,Year Round,Suspension,-2.08488,29.81828,10.0,58.0
1215,1014285,0.6354978505905321,0.3645021494094679,Standard,timber,16.0,0.0,Good,Seasonally,Suspension,-2.05255,29.89237,10.0,62.0
1216,1014286,0.7268758541506193,0.27312414584938066,Standard,timber,36.0,0.0,Good,Never,Suspension,-2.065,29.91408,10.0,60.0
1217,1014287,0.7960956060722764,0.20390439392772355,Standard,timber,10.0,0.0,Good,Never,Suspension,-2.05616,29.90943,10.0,50.0
1218,1014288,0.7156873708100951,0.2843126291899049,Standard,unknown,46.0,0.0,unknown,unknown,Suspension,-2.0829,29.88202,10.0,37.0
1219,1014289,0.5498729999681803,0.4501270000318197,Standard,unknown,46.0,0.0,unknown,unknown,Suspension,-2.07133,29.87194,10.0,39.0
1220,1014291,0.03359465845593498,0.966405341544065,Standard,none,365.0,0.0,Good,Seasonally,Suspended,-2.06986,29.86084,10.0,83.0
1221,1014294,0.03150476258606362,0.9684952374139364,Standard,none,46.0,0.0,Good,Never,Suspended,-2.10176,29.84282,10.0,97.0
1222,1014295,0.06036128061046792,0.9396387193895321,Standard,timber,36.0,1.0,Good,Seasonally,Suspension,-2.06614,29.82734,10.0,74.0
1223,1014296,0.037994937272254704,0.9620050627277453,Standard,timber,46.0,0.0,Good,Seasonally,Suspension,-2.08032,29.822,10.0,69.5
1224,1014297,0.7878353377567481,0.21216466224325195,Standard,none,36.0,0.0,Good,Never,Suspension,-2.07748,29.90302,10.0,57.0
1225,1014298,0.7394839150454118,0.2605160849545882,Standard,timber,46.0,0.0,Good,Never,Suspension,-2.08375,29.9012,10.0,61.0
1226,1014300,0.6464737626473619,0.35352623735263805,Standard,timber,46.0,0.0,Good,Seasonally,Suspension,-2.07671,29.88236,10.0,58.0
1227,1014301,0.0156838835394949,0.9843161164605051,Standard,none,56.0,0.0,Good,Seasonally,Suspension,-2.11204,29.82869,10.0,58.5
1228,1014302,0.005435797160354291,0.9945642028396458,Standard,timber,36.0,0.0,Good,Year Round,Suspension,-2.10741,29.80042,10.0,54.0
1229,1014303,0.013753589350190278,0.9862464106498097,Standard,none,46.0,1.0,Good,Never,Suspended,-2.09932,29.81269,10.0,49.0
1230,1014304,0.3077938095112972,0.6922061904887028,Standard,none,36.0,0.0,Good,Seasonally,Suspension,-2.07101,29.84978,10.0,37.0
1231,1014305,0.8979568147932603,0.10204318520673974,Standard,timber,56.0,0.0,Good,Seasonally,Suspension,-2.08723,29.92198,10.0,32.5
1232,1014306,0.8076773599002804,0.19232264009971953,Standard,timber,36.0,0.0,Good,Seasonally,Suspension,-2.08435,29.93516,10.0,60.0
1233,1014307,0.9393099099452386,0.06069009005476147,Standard,timber,46.0,0.0,Good,Seasonally,Suspension,-2.08754,29.94017,10.0,42.0
1234,1014309,0.42847492547415517,0.5715250745258448,Standard,none,70.0,0.0,Fair,Never,Suspended,-1.87493,29.849092,0.7,87.0
1235,1014311,0.3663912635248456,0.6336087364751544,Outside of current engineering scope,boat,46.0,0.0,Good,Never,Suspension,-1.856669,29.838176,10.0,150.0
1236,1014313,0.797982519069066,0.20201748093093405,Standard,unknown,46.0,0.0,Good,Year Round,Suspension,-2.056492,29.940225,0.3,40.0
1237,1014314,0.4500866520805954,0.5499133479194046,Standard,none,365.0,1.0,Good,Never,Suspended,-1.985042,29.951748,0.7,38.0
1238,1014315,0.11425181765344634,0.8857481823465536,Standard,timber,10.0,0.0,Good,Seasonally,Suspension,-1.951433,29.878932,0.9,48.0
1239,1014316,0.4067534202025093,0.5932465797974906,Standard,none,365.0,0.0,Good,Never,Suspension,-2.005117,29.917354,0.3,36.0
1240,1014319,0.17944668390951593,0.820553316090484,Standard,none,58.0,0.0,Good,Never,Suspended,-1.883957,29.850548,0.3,30.0
1241,1014320,0.35098412812432284,0.6490158718756771,Standard,timber,90.0,0.0,Good,Seasonally,Suspension,-1.915772,29.866533,1.1,65.0
1242,1014321,0.10856554581774848,0.8914344541822514,Standard,timber,20.0,0.0,Good,Never,Suspension,-1.939737,29.843622,1.1,37.0
1243,1014323,0.06979123944416231,0.9302087605558377,unknown,unknown,46.0,0.0,unknown,Year Round,unknown,-1.939927,29.818313,10.0,44.0
1244,1014324,0.036379300668394565,0.9636206993316054,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.977729,29.850108,10.0,44.0
1245,1014325,0.14979231138620636,0.8502076886137936,Standard,none,49.0,0.0,Good,Never,Suspended,-1.980126,29.905502,0.7,30.0
1246,1014326,0.2792156879313969,0.7207843120686032,Standard,timber,15.0,0.0,Good,Never,Suspension,-2.001263,29.888983,0.3,43.0
1247,1014327,0.12305642202536841,0.8769435779746316,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.896261,29.951448,10.0,44.0
1248,1014328,0.14979231138620636,0.8502076886137936,Standard,timber,30.0,0.0,Good,Never,Suspension,-1.984548,29.931428,0.5,50.0
1249,1014329,0.5672973422769776,0.43270265772302235,Standard,boat,365.0,4.0,Good,Never,Suspension,-1.872181,29.92942,1.1,120.0
1250,1014331,0.18360002362157068,0.8163999763784293,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.908306,29.881692,10.0,44.0
1251,1014332,0.3215910160656198,0.6784089839343802,Standard,none,30.0,0.0,Good,Never,Suspended,-1.964977,29.975556,10.0,40.0
1252,1014333,0.4577061995678687,0.5422938004321313,Standard,none,365.0,0.0,Good,Never,Suspension,-1.960603,29.972412,0.5,43.0
1253,1014334,0.3207062057093904,0.6792937942906095,Standard,timber,30.0,0.0,Good,Never,Suspension,-1.969472,29.959591,0.3,38.0
1254,1014336,0.17787687207117134,0.8221231279288287,Standard,none,15.0,1.0,Good,Never,Suspended,-1.931734,29.894059,1.7,53.0
1255,1014337,0.9762024084698224,0.023797591530177575,unknown,none,0.0,0.0,unknown,unknown,unknown,-2.119285,29.997436,10.0,44.0
1256,1014338,0.4241050569745561,0.575894943025444,unknown,unknown,0.0,0.0,unknown,unknown,unknown,-1.943021,29.982635,10.0,44.0
1257,1014339,0.9817713963163772,0.018228603683622783,Standard,timber,5.0,0.0,Good,Never,Suspension,-2.126854,29.946166,0.5,40.0
1258,1014340,0.6343789581768159,0.36562104182318417,unknown,stones,0.0,0.0,unknown,unknown,unknown,-2.362459,30.642264,10.0,44.0
1259,1014345,0.383096870089748,0.616903129910252,Standard,none,181.0,0.0,Good,Seasonally,Suspended,-2.13099,29.57793,10.0,30.0
1260,1014346,0.4608033500815899,0.53919664991841,Standard,timber,201.0,2.0,Good,Never,Suspension,-2.10761,29.56258,10.0,32.0
1261,1014347,0.11754080581834762,0.8824591941816523,Standard,none,98.0,0.0,Fair,Never,Suspension,-2.07245,29.60469,10.0,33.0
1262,1014348,0.6645222268762375,0.3354777731237625,Standard,concrete,119.0,0.0,Good,Seasonally,Suspension,-2.10605,30.49761,10.0,30.0
1263,1014349,0.6146920786005897,0.3853079213994102,Standard,timber,365.0,0.0,Fair,Seasonally,Suspension,-2.0566,30.47997,10.0,30.0
1264,1014350,0.6569513517647936,0.3430486482352064,Standard,timber,92.0,0.0,Fair,Seasonally,Suspension,-2.08722,30.50135,10.0,40.0
1265,1014351,0.6777948122340691,0.32220518776593093,Standard,timber,72.0,0.0,Fair,Seasonally,Suspension,-2.1344,30.53379,10.0,32.0
1266,1014352,0.6444927539674034,0.3555072460325967,Standard,boat,365.0,0.0,Good,Seasonally,Suspension,-2.068,30.57965,10.0,122.0
1267,1014353,0.6630240381655195,0.3369759618344806,Standard,timber,58.0,0.0,Fair,Seasonally,Suspension,-2.19132,30.60191,10.0,30.0
1268,1014354,0.6641330729673822,0.3358669270326177,Standard,timber,240.0,2.0,Fair,Seasonally,Suspension,-2.20179,30.60416,10.0,40.0
1269,1014355,0.6640317871900763,0.3359682128099238,Standard,timber,151.0,0.0,Good,Seasonally,Suspension,-2.20091,30.60236,10.0,30.0
1270,1014356,0.6688366384251014,0.33116336157489856,Standard,timber,240.0,0.0,Fair,Seasonally,Suspension,-2.15593,30.63163,10.0,50.0
1271,1014357,0.6823085120234664,0.3176914879765336,Standard,no current crossing method,62.0,0.0,Fair,Seasonally,Suspension,-2.12877,30.64523,10.0,30.0
1272,1014358,0.6687377369919272,0.3312622630080729,Standard,unknown,198.0,0.0,Fair,Seasonally,Suspension,-2.12746,30.64571,10.0,32.0
1273,1014359,0.6747399058153497,0.3252600941846503,Standard,none,120.0,0.0,Fair,Seasonally,Suspension,-2.12939,30.61855,10.0,32.0
1274,1014360,0.6631170243038144,0.3368829756961857,Standard,timber,99.0,0.0,Good,Seasonally,Suspension,-2.18396,30.62926,10.0,30.0
1275,1014361,0.6601574815298189,0.33984251847018104,Standard,timber,48.0,0.0,Good,Seasonally,Suspension,-2.18396,30.62258,10.0,30.0
1276,1014362,0.6700703845000813,0.32992961549991884,Standard,timber,106.0,0.0,Good,Seasonally,Suspension,-2.14193,30.50383,10.0,30.0
1277,1014363,0.6526098575019045,0.34739014249809547,Standard,people use cyprus papyrus to cross the valley,200.0,0.0,Good,Seasonally,Suspension,-2.18739,30.41009,10.0,50.0
1278,1014364,0.6674419698109846,0.33255803018901536,Standard,timber,89.0,0.0,Fair,Seasonally,Suspension,-2.17331,30.57956,10.0,30.0
1279,1014365,0.6710474283496267,0.3289525716503733,Standard,timber,138.0,0.0,Fair,Seasonally,Suspension,-2.14107,30.59631,10.0,36.0
1280,1014366,0.6674994292866548,0.33250057071334516,Standard,timber,188.0,0.0,Good,Seasonally,Suspension,-2.14135,30.49706,10.0,40.0
1281,1014367,0.6457763706514249,0.35422362934857515,Standard,people use cyperus papyrus fragment to cross the valley,231.0,0.0,Good,Seasonally,Suspension,-2.1755,30.40085,10.0,70.0
1282,1014368,0.6451021802089062,0.3548978197910938,Standard,timber,210.0,0.0,Nonexistent,Seasonally,Suspension,-2.11144,30.46133,10.0,79.0
1283,1014369,0.6450065040829072,0.3549934959170929,Standard,unknown,123.0,0.0,Fair,Seasonally,Suspension,-2.11637,30.46358,10.0,62.0
1284,1014370,0.660489082755454,0.33951091724454596,Standard,timber,85.0,0.0,Fair,Seasonally,Suspension,-2.085,30.50046,10.0,44.0
1285,1014371,0.6550830766532068,0.3449169233467932,Standard,timber,98.0,0.0,Fair,Seasonally,Suspension,-2.07431,30.48649,10.0,50.0
1286,1014373,0.14834126468256667,0.8516587353174333,Standard,unknown,46.0,0.0,Good,Seasonally,Suspension,-2.15347,29.35955,0.1,45.4
1287,1014377,0.6447560744381465,0.3552439255618534,Standard,timber,50.0,0.0,Good,Seasonally,Suspension,-2.095675,30.576452,0.0,71.4
1288,1014378,0.6801942106116522,0.31980578938834775,Standard,timber,60.0,0.0,Good,Seasonally,Suspension,-2.103568,30.57552,1.3,33.0
1289,1014379,0.6711076512639972,0.32889234873600276,Standard,none,90.0,0.0,Good,Seasonally,Suspension,-2.0921133,30.585332,1.9,43.2
1290,1014380,0.6949845020881051,0.3050154979118948,Standard,none,70.0,0.0,Good,Seasonally,Suspension,-2.107592,30.609893,0.5,33.4
1291,1014381,0.6440661693092719,0.3559338306907281,Standard,timber,75.0,0.0,Good,Seasonally,Suspension,-2.165545,30.549758,0.5,42.8
1292,1014382,0.6427929597228255,0.35720704027717465,Standard,none,45.0,0.0,Good,Seasonally,Suspended,-2.160985,30.551312,2.3,51.0
1293,1014383,0.6431863940126826,0.35681360598731743,Standard,timber,84.0,0.0,Good,Seasonally,Suspended,-2.144405,30.531062,1.0,58.8
1294,1014384,0.6440661693092719,0.3559338306907281,Standard,timber,84.0,0.0,Good,Seasonally,Suspension,-2.157735,30.532793,1.7,46.0
1295,1014385,0.6445646555555401,0.35543534444445996,Standard,timber,60.0,0.0,Good,Seasonally,Suspension,-2.181385,30.479072,0.0,40.0
1296,1014387,0.9998346136812563,0.0001653863187437258,Standard,bridge in steel,46.0,0.0,Good,Year Round,Suspension,-1.39413,30.28182,10.0,50.4
1297,1014388,0.6457924445900388,0.35420755540996124,Standard,timber,30.0,0.0,Good,Seasonally,Suspension,-2.186622,30.483668,0.0,31.0
1298,1014389,0.9998266328627932,0.0001733671372067725,Standard,timber,30.0,0.0,Good,Year Round,Suspension,-1.36432,30.28194,10.0,40.0
1299,1014390,0.9998284769583999,0.0001715230415999985,Standard,timber,37.0,0.0,Good,Year Round,Suspension,-1.340982,30.219604,10.0,58.0
1300,1014391,0.999835098659491,0.00016490134050898604,Standard,timber,47.0,0.0,Good,Seasonally,Suspension,-1.336893,30.213863,10.0,70.0
1301,1014392,0.9998145242578909,0.0001854757421092051,Standard,timber,60.0,0.0,Good,Seasonally,Suspension,-1.393255,30.162868,10.0,40.0
1302,1014393,0.9998196892735233,0.0001803107264767659,Standard,timber,21.0,0.0,Good,Seasonally,Suspension,-1.349094,30.202762,10.0,50.0
1303,1014394,0.9998156501750607,0.00018434982493930005,Standard,timber,21.0,0.0,unknown,Year Round,Suspension,-1.40815,30.189856,10.0,39.0
1304,1014395,0.9998135165012313,0.00018648349876874265,Standard,timber,21.0,0.0,Good,Year Round,Suspension,-1.432879,30.133993,10.0,46.0
1305,1014396,0.9998147745469098,0.0001852254530902303,Standard,timber,37.0,0.0,Good,Seasonally,Suspension,-1.391233,30.171654,10.0,40.0
1306,1014397,0.9998346136812563,0.0001653863187437258,Standard,none,30.0,0.0,Good,Seasonally,Suspension,-1.436156,30.307663,10.0,54.0
1307,1014398,0.9998313074449419,0.00016869255505808184,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.442804,30.274319,10.0,44.0
1308,1014399,0.9998335221267737,0.00016647787322636708,unknown,unknown,46.0,0.0,unknown,Year Round,unknown,-1.471113,30.285693,10.0,44.0
1309,1014400,0.9998339967641859,0.0001660032358140059,Standard,none,21.0,0.0,unknown,Seasonally,Suspension,-1.461997,30.264872,10.0,60.0
1310,1014401,0.9998313074449419,0.00016869255505808184,unknown,unknown,46.0,0.0,unknown,Year Round,unknown,-1.456525,30.280659,10.0,44.0
1311,1014402,0.9998569027134364,0.00014309728656359275,unknown,unknown,46.0,0.0,unknown,Year Round,unknown,-1.066787,30.432849,10.0,44.0
1312,1014403,0.9998569027134364,0.00014309728656359275,unknown,unknown,46.0,0.0,unknown,Year Round,unknown,-1.109384,30.433798,10.0,44.0
1313,1014404,0.9998542584439178,0.00014574155608214782,Standard,timber,31.0,0.0,Good,Year Round,Suspended,-1.163172,30.476046,10.0,40.0
1314,1014405,0.999858906679969,0.00014109332003092194,Standard,timber,120.0,4.0,Good,Year Round,Suspension,-1.239774,30.344471,10.0,64.0
1315,1014407,0.9998622695210775,0.0001377304789225204,Standard,timber,30.0,3.0,Fair,Seasonally,Suspended,-1.286986,30.550523,10.0,45.0
1316,1014408,0.6444708113026187,0.35552918869738137,Standard,timber,50.0,0.0,Good,Seasonally,Suspension,-2.229162,30.514947,0.3,59.8
1317,1014409,0.999829394441626,0.0001706055583740166,Standard,timber,21.0,0.0,Fair,Never,Suspended,-1.530688,30.210441,10.0,50.0
1318,1014410,0.051657366561063574,0.9483426334389364,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.660292,30.461698,10.0,44.0
1319,1014411,0.05160570035050259,0.9483942996494974,Standard,timber,28.0,0.0,Good,Year Round,Suspension,-1.633869,30.338833,10.0,38.0
1320,1014412,0.05273263916004151,0.9472673608399585,Standard,timber,96.0,0.0,Good,unknown,Suspension,-1.684211,30.350028,10.0,45.0
1321,1014413,0.05160570035050259,0.9483942996494974,unknown,unknown,14.0,0.0,unknown,unknown,unknown,-1.658066,30.462945,10.0,44.0
1322,1014414,0.05160570035050259,0.9483942996494974,Standard,timber,14.0,0.0,Good,Year Round,Suspension,-1.6296,30.343077,10.0,35.0
1323,1014415,0.9998364958068594,0.0001635041931407026,Standard,none,87.0,0.0,Good,Seasonally,Suspension,-1.36087,30.181669,10.0,64.0
1324,1014416,0.9998153911575256,0.00018460884247439085,Standard,timber,48.0,0.0,Good,Seasonally,Suspended,-1.365045,30.148672,10.0,45.0
1325,1014417,0.9998213643297197,0.00017863567028030878,Standard,timber,90.0,0.0,unknown,Seasonally,Suspension,-1.397253,30.163373,10.0,52.0
1326,1014418,0.9998286324354647,0.0001713675645353629,unknown,unknown,46.0,0.0,unknown,unknown,unknown,-1.564462,30.194624,10.0,44.0
1327,1014419,0.9998231948062994,0.00017680519370048673,Standard,timber,61.0,3.0,Good,Never,Suspended,-1.576221,30.201582,10.0,60.0
1328,1014420,0.0516057003505026,0.9483942996494974,Standard,none,21.0,0.0,Good,Year Round,Suspension,-1.629849,30.379612,10.0,40.0
1329,1014421,0.6486134505350842,0.35138654946491565,Standard,timber,60.0,0.0,Good,Seasonally,Suspension,-2.234163,30.513445,0.5,30.8
1330,1014422,0.6486134505350842,0.3513865494649157,Standard,timber,60.0,0.0,Good,Seasonally,Suspension,-2.238133,30.513978,0.7,33.8
1331,1014423,0.644550614809259,0.3554493851907411,Standard,timber,90.0,0.0,Good,Seasonally,Suspended,-2.1342683,30.533528,0.3,75.0
1332,1014424,0.6453732697312434,0.3546267302687567,Standard,timber,56.0,0.0,Good,Seasonally,Suspension,-2.170028,30.497287,0.0,36.8
1333,1014425,0.6485363239225317,0.35146367607746837,Standard,timber,90.0,0.0,Good,Seasonally,Suspension,-2.229075,30.526267,0.0,47.4
1334,1014426,0.6594281295038815,0.34057187049611853,Standard,timber,120.0,0.0,Good,Seasonally,Suspension,-2.201705,30.60411,0.2,36.8
1335,1014427,0.643383645446395,0.35661635455360496,Standard,timber,75.0,0.0,Good,Seasonally,Suspension,-2.235312,30.552363,0.0,77.0
1336,1014428,0.6507651677920047,0.34923483220799534,Standard,timber,120.0,0.0,Good,Seasonally,Suspension,-2.085295,30.445293,0.3,45.4
1337,1014429,0.6456253007856396,0.35437469921436043,Standard,timber,80.0,0.0,Good,Seasonally,Suspension,-2.106907,30.42817,0.9,66.4
1338,1014430,0.6456185021691664,0.3543814978308336,Standard,none,120.0,0.0,Good,Seasonally,Suspension,-2.101273,30.426758,0.4,69.4
1339,1014431,0.653010870530806,0.34698912946919397,Standard,timber,140.0,0.0,Good,Seasonally,Suspension,-2.195678,30.476143,0.0,32.4
1340,1014432,0.6559440435221005,0.34405595647789955,Standard,timber,140.0,0.0,Good,Seasonally,Suspension,-2.195243,30.475603,0.5,31.0
1341,1014433,0.6481226408796912,0.3518773591203088,Standard,timber,105.0,0.0,Good,Seasonally,Suspension,-2.182108,30.453907,0.2,48.0
1342,1014434,0.6536777317721327,0.3463222682278672,Standard,timber,140.0,0.0,Good,Seasonally,Suspension,-2.166942,30.441723,0.5,30.8
1343,1014435,0.6467070395547458,0.35329296044525416,Standard,timber,40.0,0.0,Good,Seasonally,Suspension,-2.20317,30.464068,0.6,40.0
1344,1014436,0.8334529888655399,0.1665470111344602,Standard,none,0.0,0.0,unknown,unknown,Other,-1.9919444,30.14638889,10.0,2.0
1345,1014437,0.8336068691699682,0.16639313083003193,Standard,timber,0.0,0.0,unknown,unknown,Other,-1.965987,30.110639,10.0,5.0
